Order_ID,Customer_ID,Product_ID,Region_ID,Date_ID,Sales,Quantity,Profit,Discount,Cost_Price,Selling_Price,Shipping_Cost,Order_Priority,Delivery_Days
ORD701,CUST166,PROD181,REG7,2023-12-16,2829.89,9,65.62,0.31,120.07,3292.91,268.91,Low,1
ORD702,CUST221,PROD198,REG7,2023-05-01,2744.58,2,593.05,0.34,2216.47,906.27,339.43,High,5
ORD703,CUST271,PROD55,REG3,2023-12-21,817.66,1,76.33,0.3,1920.1,1492.85,301.3,High,2
ORD704,CUST143,PROD154,REG10,2023-07-27,4571.21,2,286.04,0.13,277.34,3670.63,471.75,Low,1
ORD705,CUST174,PROD170,REG5,2023-03-02,4792.29,9,932.04,0.03,1793.47,1023.34,427.78,Medium,2
ORD706,CUST87,PROD147,REG17,2023-03-13,4312.19,2,704.64,0.34,2387.77,3096.82,149.48,Medium,5
ORD707,CUST78,PROD109,REG15,2023-02-12,3494.53,2,686.86,0.38,774.06,4223.26,291.93,Medium,6
ORD708,CUST200,PROD140,REG17,2023-01-16,1990.92,2,362.67,0.06,893.21,4318.98,428.01,Low,6
ORD709,CUST106,PROD4,REG17,2023-04-25,4640.97,7,599.98,0.37,435.76,4988.25,425.73,High,1
ORD710,CUST191,PROD2,REG11,2023-10-20,4286.89,2,822.5,0.39,1063.67,3576.41,292.42,High,6
ORD711,CUST43,PROD146,REG7,2023-06-16,4205.64,1,781.22,0.05,1145.75,1252.6,365.98,Medium,1
ORD712,CUST147,PROD179,REG20,2023-02-12,2961.88,9,753.41,0.24,2834.28,1278.31,274.6,Medium,3
ORD713,CUST124,PROD103,REG9,2023-10-23,442.89,8,536.22,0.0,2238.5,4155.78,476.96,High,4
ORD714,CUST76,PROD106,REG1,2023-02-20,225.71,9,747.74,0.31,1186.02,4082.94,473.6,Low,2
ORD715,CUST269,PROD19,REG3,2023-04-28,1205.45,2,225.54,0.43,2740.93,2438.93,270.61,Medium,7
ORD716,CUST29,PROD46,REG9,2023-01-11,552.28,4,523.37,0.43,2662.23,4567.41,469.11,Medium,3
ORD717,CUST174,PROD45,REG1,2023-07-04,3751.02,1,814.52,0.47,2959.55,4283.35,496.18,Low,6
ORD718,CUST121,PROD49,REG20,2023-07-22,4270.17,3,284.17,0.39,1608.26,2813.78,55.29,High,1
ORD719,CUST279,PROD21,REG10,2023-04-01,2748.3,6,508.64,0.22,912.95,3345.09,90.67,Medium,2
ORD720,CUST77,PROD92,REG3,2023-01-01,3095.23,7,655.86,0.39,399.27,155.7,84.0,Low,2
ORD721,CUST185,PROD123,REG2,2023-12-06,2418.37,8,90.43,0.49,386.82,2946.27,320.35,High,5
ORD722,CUST87,PROD145,REG12,2023-10-09,4682.42,3,154.07,0.18,2223.77,1590.53,189.71,Medium,1
ORD723,CUST148,PROD36,REG1,2023-12-29,3102.78,8,597.55,0.02,889.61,777.37,441.24,Low,5
ORD724,CUST127,PROD30,REG5,2023-03-10,3139.77,7,419.79,0.25,1861.39,3848.46,343.64,Medium,6
ORD725,CUST255,PROD136,REG18,2023-05-23,4304.23,6,139.83,0.18,312.44,4828.01,496.15,Low,4
ORD726,CUST217,PROD157,REG14,2023-05-29,1980.31,1,810.68,0.09,2825.35,2262.75,178.6,High,2
ORD727,CUST220,PROD135,REG2,2023-10-17,414.14,6,718.48,0.47,1216.22,4127.11,429.54,Low,2
ORD728,CUST169,PROD158,REG10,2023-01-26,3726.72,4,976.07,0.06,121.97,4623.11,326.67,Low,7
ORD729,CUST108,PROD98,REG16,2023-12-29,4236.53,6,49.63,0.33,1535.76,1469.86,157.03,Medium,6
ORD730,CUST255,PROD95,REG19,2023-06-25,2649.14,5,805.06,0.08,255.71,273.72,302.41,Medium,4
ORD731,CUST119,PROD3,REG18,2023-05-10,2391.46,8,496.64,0.4,2448.56,2350.34,168.16,High,1
ORD732,CUST3,PROD121,REG2,2023-10-05,583.26,4,202.83,0.13,2719.36,4100.09,167.79,Low,2
ORD733,CUST9,PROD91,REG20,2023-08-18,1634.96,5,150.71,0.35,880.44,2743.26,202.23,Medium,7
ORD734,CUST204,PROD189,REG9,2023-11-14,1018.19,1,206.94,0.31,898.17,1049.45,384.21,Low,2
ORD735,CUST200,PROD198,REG19,2023-01-20,3762.38,5,17.28,0.36,2932.84,4137.85,478.73,Low,4
ORD736,CUST30,PROD120,REG15,2023-05-04,885.8,4,129.81,0.13,1845.54,1490.14,278.99,Low,5
ORD737,CUST224,PROD1,REG7,2023-09-23,3454.69,5,693.63,0.25,1646.58,4810.19,480.09,Low,1
ORD738,CUST192,PROD87,REG7,2023-05-28,2259.29,8,299.28,0.17,1509.16,2781.67,375.21,High,3
ORD739,CUST270,PROD15,REG11,2023-05-21,120.83,7,497.64,0.09,391.05,239.7,134.55,Medium,4
ORD740,CUST292,PROD69,REG8,2023-03-20,3541.46,1,882.14,0.24,2361.7,3142.28,257.1,Low,4
ORD741,CUST62,PROD16,REG15,2023-02-07,3985.17,5,528.56,0.46,2247.38,4331.33,245.76,Medium,2
ORD742,CUST156,PROD87,REG12,2023-07-22,1758.6,5,708.95,0.28,1314.06,3582.31,277.63,Low,4
ORD743,CUST134,PROD90,REG16,2023-09-05,2438.95,9,159.54,0.32,2007.29,4764.06,55.86,Medium,3
ORD744,CUST49,PROD123,REG20,2023-09-21,338.71,3,442.08,0.27,2397.82,4824.26,388.48,High,7
ORD745,CUST165,PROD45,REG9,2023-04-08,1210.2,9,891.95,0.02,919.01,3230.64,135.43,High,3
ORD746,CUST211,PROD68,REG1,2023-12-12,3511.66,4,168.17,0.43,2255.97,3336.89,115.08,Low,3
ORD747,CUST68,PROD16,REG17,2023-08-04,791.57,4,127.47,0.06,2565.87,1305.15,434.37,Low,7
ORD748,CUST295,PROD179,REG8,2023-08-21,1229.9,4,823.99,0.37,1398.12,731.0,357.06,Low,2
ORD749,CUST19,PROD163,REG6,2023-12-14,3504.46,1,67.49,0.23,1349.34,3685.13,419.22,High,7
ORD750,CUST72,PROD53,REG18,2023-05-09,434.99,8,239.92,0.36,790.68,2357.33,350.15,Medium,2
ORD751,CUST182,PROD15,REG3,2023-01-16,3673.73,3,599.01,0.43,1555.43,422.03,48.67,Low,2
ORD752,CUST272,PROD100,REG19,2023-03-13,3174.54,9,714.34,0.35,183.52,3102.35,343.12,Medium,2
ORD753,CUST53,PROD71,REG2,2023-04-12,3295.12,5,438.63,0.43,1514.0,4370.27,249.93,Medium,2
ORD754,CUST175,PROD159,REG13,2023-09-07,1675.19,2,485.12,0.24,2207.92,3543.33,351.16,Low,2
ORD755,CUST226,PROD29,REG5,2023-08-04,2738.37,3,96.06,0.05,1589.26,4414.05,185.46,High,2
ORD756,CUST54,PROD163,REG14,2023-06-30,486.03,7,613.94,0.19,2143.52,3806.46,48.46,Low,2
ORD757,CUST4,PROD60,REG1,2023-05-06,1494.13,1,287.52,0.1,1564.12,2571.34,284.69,Medium,4
ORD758,CUST153,PROD143,REG12,2023-10-31,1094.04,4,919.73,0.38,942.88,4071.12,22.43,Medium,5
ORD759,CUST172,PROD81,REG15,2023-07-01,2605.61,9,245.84,0.35,1135.54,257.0,470.72,High,5
ORD760,CUST155,PROD141,REG13,2023-06-26,3295.83,6,753.15,0.29,651.21,3999.47,86.2,High,3
ORD761,CUST2,PROD87,REG8,2023-05-04,3113.93,6,708.09,0.38,948.01,4116.36,276.62,High,5
ORD762,CUST255,PROD64,REG8,2023-09-07,754.82,9,131.55,0.18,2842.7,2530.63,128.62,Low,2
ORD763,CUST263,PROD86,REG20,2023-01-11,982.76,9,216.64,0.18,940.18,1550.22,364.1,Low,3
ORD764,CUST275,PROD3,REG16,2023-11-06,2536.56,5,205.2,0.35,1197.96,1569.73,432.35,High,4
ORD765,CUST35,PROD10,REG11,2023-09-11,198.24,6,786.49,0.23,606.67,2205.31,120.5,Low,5
ORD766,CUST32,PROD76,REG18,2023-06-28,3707.08,5,555.64,0.41,993.23,2476.84,85.3,Medium,5
ORD767,CUST52,PROD159,REG15,2023-11-05,3002.88,5,512.91,0.08,2031.61,3487.02,396.39,Medium,7
ORD768,CUST37,PROD116,REG6,2023-03-05,878.28,3,745.15,0.29,1237.1,121.57,416.45,High,4
ORD769,CUST128,PROD33,REG3,2023-11-02,4594.83,9,878.71,0.19,1110.93,1687.5,292.0,Low,4
ORD770,CUST255,PROD20,REG12,2023-01-18,2764.26,8,79.35,0.12,108.04,1700.33,446.72,Medium,6
ORD771,CUST137,PROD68,REG4,2023-01-29,4989.04,5,382.56,0.13,2273.49,3462.71,399.12,Medium,6
ORD772,CUST3,PROD31,REG16,2023-08-12,307.39,6,348.36,0.37,1524.86,310.62,456.91,Medium,3
ORD773,CUST276,PROD199,REG14,2023-03-30,4083.44,2,845.84,0.16,1147.23,2943.99,34.46,Low,6
ORD774,CUST223,PROD9,REG18,2023-11-02,479.17,5,771.16,0.11,111.34,738.12,328.48,Medium,7
ORD775,CUST76,PROD146,REG10,2023-08-27,4707.21,2,537.17,0.45,2911.67,1391.59,163.09,Medium,7
ORD776,CUST282,PROD108,REG7,2023-06-15,1871.04,7,98.65,0.21,1109.43,3586.02,96.95,Medium,1
ORD777,CUST208,PROD195,REG7,2023-01-23,3366.4,4,925.86,0.27,1514.93,459.16,439.76,Low,1
ORD778,CUST191,PROD177,REG14,2023-12-10,3601.57,3,562.36,0.19,1871.87,1824.45,196.18,Medium,5
ORD779,CUST205,PROD66,REG15,2023-08-02,3594.18,5,33.67,0.12,1056.29,947.19,81.48,Low,3
ORD780,CUST48,PROD145,REG2,2023-10-03,3500.36,9,649.6,0.05,2838.14,3841.9,416.94,Medium,1
ORD781,CUST79,PROD105,REG9,2023-05-13,157.08,7,280.97,0.03,132.39,1337.4,325.15,Low,6
ORD782,CUST32,PROD33,REG15,2023-10-23,1180.33,3,459.14,0.44,2345.24,459.85,219.42,Medium,4
ORD783,CUST252,PROD18,REG1,2023-01-27,4006.63,1,896.66,0.09,2573.25,4352.39,415.23,High,3
ORD784,CUST34,PROD78,REG11,2023-01-11,3956.15,7,212.0,0.27,2589.76,2970.07,97.68,Low,4
ORD785,CUST172,PROD128,REG5,2023-06-20,4028.14,3,122.5,0.49,1120.43,2029.31,378.54,Medium,1
ORD786,CUST255,PROD187,REG12,2023-04-29,138.36,3,621.99,0.08,1924.34,3627.92,278.32,Medium,3
ORD787,CUST10,PROD12,REG6,2023-12-08,302.6,6,678.73,0.3,1272.63,1186.62,360.18,Low,5
ORD788,CUST128,PROD67,REG13,2023-07-04,461.75,3,988.96,0.38,1843.17,3882.96,456.13,High,1
ORD789,CUST240,PROD162,REG17,2023-12-11,4381.36,7,328.35,0.04,2003.47,2096.17,479.37,High,4
ORD790,CUST185,PROD136,REG14,2023-09-11,2439.45,9,908.15,0.23,2356.49,465.06,155.96,Low,4
ORD791,CUST215,PROD135,REG9,2023-12-07,3685.44,4,594.57,0.4,705.6,4684.54,231.84,Medium,4
ORD792,CUST47,PROD5,REG6,2023-02-04,1169.75,6,86.07,0.36,2261.58,2240.91,349.85,High,4
ORD793,CUST251,PROD191,REG4,2023-06-22,3382.17,8,931.28,0.34,586.02,151.35,378.57,Low,7
ORD794,CUST166,PROD1,REG15,2023-09-06,2275.73,3,547.04,0.38,1961.06,4684.56,295.21,High,3
ORD795,CUST293,PROD22,REG5,2023-01-22,4944.34,8,479.12,0.29,1940.51,1665.36,127.39,High,1
ORD796,CUST139,PROD118,REG3,2023-05-06,1502.62,2,549.03,0.19,268.07,1045.84,450.76,Medium,5
ORD797,CUST104,PROD21,REG8,2023-08-06,631.62,5,532.07,0.22,1359.88,3340.27,193.13,Low,5
ORD798,CUST51,PROD38,REG12,2023-11-11,2779.82,2,664.86,0.14,2577.13,1330.71,217.67,Low,2
ORD799,CUST174,PROD179,REG9,2023-03-01,3437.74,9,648.0,0.17,2448.65,720.4,251.1,Low,3
ORD800,CUST36,PROD59,REG20,2023-05-16,760.13,8,181.2,0.44,780.72,3974.62,117.88,Medium,1
ORD801,CUST8,PROD135,REG5,2023-02-19,2742.3,9,512.46,0.27,2053.08,855.76,454.12,Medium,1
ORD802,CUST243,PROD47,REG12,2023-04-26,3747.52,7,186.41,0.04,959.99,2581.85,152.42,Low,1
ORD803,CUST130,PROD113,REG6,2023-05-12,648.03,1,471.01,0.34,148.19,3954.29,354.83,Low,1
ORD804,CUST231,PROD13,REG1,2023-03-23,3949.79,7,104.65,0.36,1321.09,1238.62,150.15,Low,1
ORD805,CUST4,PROD109,REG19,2023-01-03,2766.38,8,909.84,0.2,1698.99,3806.93,63.73,High,6
ORD806,CUST190,PROD190,REG13,2023-10-25,151.57,3,844.59,0.17,935.98,4317.83,225.21,Low,1
ORD807,CUST135,PROD178,REG4,2023-06-20,2986.58,5,212.61,0.05,1653.46,2316.84,185.23,Low,2
ORD808,CUST37,PROD180,REG14,2023-10-02,4042.88,9,229.79,0.27,1421.28,3106.69,336.27,Medium,6
ORD809,CUST85,PROD156,REG5,2023-06-13,4955.62,9,569.16,0.13,2349.55,3794.53,76.04,High,6
ORD810,CUST235,PROD60,REG8,2023-03-05,4957.42,9,50.86,0.46,2134.56,1986.97,336.66,Medium,4
ORD811,CUST82,PROD15,REG17,2023-04-17,2128.36,5,979.37,0.43,2581.07,3834.34,212.99,Medium,3
ORD812,CUST144,PROD22,REG8,2023-03-01,282.94,2,350.97,0.33,1350.7,1330.69,189.65,Medium,5
ORD813,CUST228,PROD54,REG8,2023-01-28,4855.02,6,303.28,0.44,2121.67,4932.67,38.08,High,6
ORD814,CUST172,PROD142,REG13,2023-08-29,1180.64,6,928.66,0.48,2110.81,4642.71,165.01,Low,1
ORD815,CUST58,PROD122,REG9,2023-11-29,4779.56,8,252.01,0.3,1371.52,3902.66,270.67,Medium,4
ORD816,CUST236,PROD35,REG10,2023-03-29,4830.33,9,411.13,0.49,2970.9,2989.77,297.42,Low,6
ORD817,CUST126,PROD50,REG13,2023-11-17,1708.85,7,191.96,0.27,1418.49,1630.09,468.35,High,3
ORD818,CUST251,PROD71,REG18,2023-07-25,3837.51,4,95.16,0.15,81.87,3482.11,370.4,High,3
ORD819,CUST196,PROD24,REG19,2023-02-15,3196.42,2,914.12,0.25,1706.72,1495.53,315.9,Low,3
ORD820,CUST239,PROD54,REG19,2023-07-17,4247.51,2,284.54,0.2,1783.36,2238.65,430.19,Medium,3
ORD821,CUST47,PROD116,REG11,2023-12-19,4776.55,6,780.52,0.3,1327.17,4114.07,74.97,Medium,2
ORD822,CUST243,PROD180,REG10,2023-12-21,1108.44,7,170.53,0.24,978.04,266.26,312.17,Medium,5
ORD823,CUST259,PROD13,REG4,2023-06-04,2105.79,7,669.11,0.14,1261.12,1753.28,106.34,Medium,5
ORD824,CUST257,PROD199,REG9,2023-07-25,3669.93,5,281.62,0.31,502.39,2236.4,426.04,High,7
ORD825,CUST82,PROD139,REG15,2023-11-24,2990.6,3,728.0,0.4,1364.18,1476.01,402.38,Medium,4
ORD826,CUST19,PROD133,REG6,2023-01-23,4711.86,5,66.66,0.04,1003.46,4742.12,32.03,High,3
ORD827,CUST174,PROD140,REG3,2023-09-02,2289.75,4,665.5,0.21,2208.59,1989.3,143.62,Medium,4
ORD828,CUST194,PROD75,REG1,2023-11-17,3126.16,9,65.54,0.32,1187.43,4085.44,46.95,Medium,1
ORD829,CUST113,PROD166,REG17,2023-04-02,504.19,5,660.95,0.0,2628.64,4717.61,153.95,Medium,2
ORD830,CUST284,PROD160,REG1,2023-08-13,1229.02,6,356.21,0.44,2598.0,418.02,221.61,Low,2
ORD831,CUST225,PROD172,REG17,2023-08-14,697.73,4,738.46,0.35,2228.43,681.62,89.33,High,7
ORD832,CUST84,PROD166,REG18,2023-06-13,3856.78,4,423.73,0.37,2940.67,4720.3,440.34,Medium,7
ORD833,CUST21,PROD129,REG12,2023-05-18,194.42,1,559.88,0.26,1699.81,1068.87,69.5,Medium,6
ORD834,CUST225,PROD167,REG18,2023-01-30,4710.89,1,197.76,0.49,1751.55,2180.16,133.45,Medium,7
ORD835,CUST44,PROD26,REG1,2023-09-13,4195.86,3,284.9,0.08,1553.58,1671.66,52.67,Medium,3
ORD836,CUST85,PROD151,REG12,2023-06-02,3427.15,7,491.23,0.48,1604.0,4522.63,382.4,Low,6
ORD837,CUST12,PROD45,REG15,2023-03-04,240.39,3,56.07,0.5,781.19,3984.86,432.99,High,2
ORD838,CUST227,PROD111,REG7,2023-09-23,1363.7,4,850.44,0.04,1687.35,2063.87,222.43,Low,5
ORD839,CUST219,PROD47,REG4,2023-11-07,767.78,6,444.23,0.17,1690.34,3618.02,404.67,Low,4
ORD840,CUST101,PROD142,REG1,2023-06-26,3582.42,6,198.4,0.5,261.14,4025.62,58.55,Medium,3
ORD841,CUST294,PROD160,REG2,2023-02-24,440.38,4,158.1,0.21,598.84,3584.63,492.8,High,4
ORD842,CUST89,PROD175,REG14,2023-02-07,4460.45,9,134.98,0.41,307.48,3340.98,366.04,Medium,2
ORD843,CUST173,PROD82,REG17,2023-01-02,2816.41,9,487.39,0.14,1842.41,2318.14,358.84,Medium,1
ORD844,CUST159,PROD126,REG13,2023-02-18,606.61,3,994.48,0.26,1478.52,2974.22,171.74,Low,6
ORD845,CUST66,PROD67,REG20,2023-12-19,2356.58,8,837.29,0.23,517.27,3232.51,36.88,Low,1
ORD846,CUST218,PROD37,REG4,2023-09-24,795.73,3,881.13,0.17,854.5,1778.19,192.1,Medium,7
ORD847,CUST111,PROD53,REG6,2023-10-07,2173.4,7,518.13,0.26,267.0,4098.46,77.05,Medium,4
ORD848,CUST58,PROD128,REG17,2023-08-19,3597.98,9,22.97,0.04,1770.2,4160.34,57.31,Medium,3
ORD849,CUST1,PROD163,REG16,2023-03-10,3511.84,9,791.35,0.11,1603.63,213.3,91.23,Low,1
ORD850,CUST111,PROD32,REG19,2023-10-28,1805.93,3,915.3,0.17,2119.54,3791.59,302.37,Low,2
ORD851,CUST71,PROD14,REG14,2023-11-26,1808.92,8,72.53,0.48,1710.7,2893.38,158.31,Low,4
ORD852,CUST260,PROD48,REG3,2023-08-08,473.01,4,183.24,0.22,2076.95,2119.45,117.22,Medium,1
ORD853,CUST123,PROD147,REG6,2023-06-21,528.81,5,514.46,0.48,109.68,3626.94,275.9,High,3
ORD854,CUST43,PROD154,REG13,2023-03-24,344.42,8,436.57,0.29,1552.08,885.24,257.74,Medium,7
ORD855,CUST258,PROD104,REG1,2023-06-19,464.93,8,959.29,0.02,2436.51,993.71,284.54,Low,6
ORD856,CUST69,PROD64,REG1,2023-09-17,1986.94,9,984.76,0.33,1595.07,4658.85,349.26,Low,4
ORD857,CUST247,PROD87,REG5,2023-05-08,4100.22,9,162.79,0.01,1717.02,3355.05,81.69,Low,7
ORD858,CUST62,PROD6,REG11,2023-07-20,1771.77,7,359.57,0.37,2911.4,548.63,364.42,Medium,6
ORD859,CUST30,PROD152,REG20,2023-05-10,2579.98,5,581.09,0.21,1755.8,1805.06,429.93,Low,2
ORD860,CUST67,PROD148,REG13,2023-06-28,3155.09,6,428.0,0.27,2010.17,389.22,26.51,Low,3
ORD861,CUST122,PROD159,REG4,2023-11-17,2967.91,3,512.82,0.39,1280.58,4728.37,132.77,Medium,1
ORD862,CUST78,PROD117,REG20,2023-04-16,755.99,2,878.25,0.45,2963.25,1285.76,283.56,High,3
ORD863,CUST252,PROD5,REG9,2023-06-06,3135.13,2,69.86,0.49,732.84,4811.94,197.49,Low,2
ORD864,CUST295,PROD128,REG11,2023-01-20,2659.55,5,916.2,0.4,2258.12,4074.35,274.21,Medium,5
ORD865,CUST139,PROD8,REG20,2023-10-18,3782.24,9,319.43,0.0,2974.59,2594.56,244.43,Medium,6
ORD866,CUST125,PROD127,REG3,2023-06-04,3410.82,4,731.85,0.3,1100.1,293.44,410.17,Low,1
ORD867,CUST123,PROD111,REG7,2023-07-20,2446.89,6,282.36,0.14,1304.4,383.5,313.43,Low,3
ORD868,CUST278,PROD52,REG17,2023-10-09,4785.06,7,732.56,0.35,2797.57,599.53,306.68,High,3
ORD869,CUST17,PROD99,REG4,2023-07-09,1378.49,9,786.51,0.15,1403.95,2689.84,268.19,High,6
ORD870,CUST79,PROD195,REG9,2023-07-01,3582.17,7,571.53,0.28,2488.09,3594.1,28.98,Low,3
ORD871,CUST136,PROD65,REG12,2023-01-22,1088.05,3,119.86,0.46,2247.67,4956.52,301.19,High,7
ORD872,CUST182,PROD156,REG6,2023-07-31,3351.73,1,133.45,0.12,423.52,1251.39,204.19,Low,2
ORD873,CUST196,PROD105,REG5,2023-04-15,1322.63,7,857.15,0.06,1507.54,3878.62,406.9,Low,4
ORD874,CUST215,PROD96,REG13,2023-09-30,1110.61,8,934.55,0.26,2001.77,2420.4,308.96,High,3
ORD875,CUST214,PROD184,REG20,2023-10-06,1913.84,6,652.17,0.46,2141.99,2137.04,346.63,Medium,7
ORD876,CUST142,PROD129,REG9,2023-09-30,2593.4,6,193.12,0.09,1532.97,1328.4,213.26,Medium,4
ORD877,CUST241,PROD172,REG1,2023-10-16,3436.54,7,725.1,0.13,1821.02,4212.0,475.33,Low,1
ORD878,CUST186,PROD172,REG19,2023-02-12,1617.02,5,231.81,0.02,2693.19,2644.25,97.95,High,2
ORD879,CUST46,PROD63,REG2,2023-10-13,1973.45,7,755.22,0.01,1550.2,658.3,211.66,Low,1
ORD880,CUST190,PROD193,REG6,2023-09-30,3828.55,5,998.64,0.27,2428.42,2531.05,432.58,Medium,4
ORD881,CUST41,PROD5,REG19,2023-04-15,1717.15,2,922.09,0.43,2248.44,2494.27,28.64,High,1
ORD882,CUST8,PROD7,REG1,2023-05-24,412.62,1,531.99,0.22,53.29,4358.33,33.83,Low,5
ORD883,CUST115,PROD25,REG20,2023-08-20,325.91,2,626.42,0.12,2113.91,166.06,22.24,Medium,7
ORD884,CUST5,PROD24,REG7,2023-12-24,761.13,2,322.26,0.47,1192.55,2711.16,481.88,High,1
ORD885,CUST229,PROD156,REG4,2023-07-16,2400.63,6,881.73,0.31,2337.01,4459.09,207.53,Low,1
ORD886,CUST228,PROD159,REG18,2023-01-05,1982.11,9,861.69,0.43,695.11,2679.24,427.75,Low,7
ORD887,CUST147,PROD106,REG5,2023-05-29,3408.47,4,69.96,0.06,1206.5,668.4,251.84,Medium,2
ORD888,CUST73,PROD117,REG13,2023-03-18,567.43,3,554.14,0.22,2345.4,1873.25,357.71,High,3
ORD889,CUST253,PROD69,REG19,2023-06-08,892.84,1,386.76,0.43,969.84,1669.05,151.34,Low,7
ORD890,CUST83,PROD154,REG15,2023-12-17,4848.81,7,561.27,0.45,1415.38,2035.77,461.17,Medium,3
ORD891,CUST106,PROD51,REG5,2023-03-08,2179.98,7,190.35,0.44,2482.93,456.07,201.29,Low,7
ORD892,CUST275,PROD68,REG18,2023-07-19,4588.66,4,794.27,0.31,2870.73,4692.81,338.95,High,4
ORD893,CUST87,PROD115,REG9,2023-01-03,1248.29,2,126.71,0.38,2605.49,3945.78,234.26,Medium,6
ORD894,CUST30,PROD124,REG18,2023-08-13,4914.48,2,211.0,0.34,1613.17,4578.27,352.51,Medium,5
ORD895,CUST12,PROD131,REG18,2023-10-06,719.79,6,33.71,0.42,2402.15,4081.43,196.0,High,5
ORD896,CUST181,PROD86,REG13,2023-02-24,3921.62,1,67.91,0.32,393.66,3712.91,409.68,Medium,3
ORD897,CUST207,PROD108,REG3,2023-01-30,4905.1,5,127.99,0.09,1480.2,638.39,290.64,Low,4
ORD898,CUST198,PROD185,REG15,2023-09-04,2486.43,2,456.85,0.33,1126.82,2905.67,232.67,High,6
ORD899,CUST198,PROD147,REG1,2023-08-14,2500.44,6,896.73,0.23,654.23,121.83,254.03,High,1
ORD900,CUST158,PROD13,REG9,2023-03-02,958.22,1,112.73,0.03,697.33,4377.59,171.08,Medium,1
ORD901,CUST206,PROD25,REG1,2023-11-30,3083.81,7,997.41,0.27,376.89,2080.47,443.38,Medium,3
ORD902,CUST153,PROD38,REG11,2023-06-03,1290.12,5,923.19,0.22,1724.11,3778.82,329.71,Low,3
ORD903,CUST139,PROD198,REG6,2023-11-21,3612.31,6,134.71,0.44,1589.54,153.46,257.63,Medium,1
ORD904,CUST86,PROD193,REG15,2023-06-29,2422.93,9,565.99,0.33,1401.5,4620.79,452.78,Low,3
ORD905,CUST122,PROD59,REG18,2023-02-11,1238.7,2,582.93,0.13,2842.05,2486.84,245.43,Low,6
ORD906,CUST182,PROD129,REG12,2023-06-03,2357.33,7,783.67,0.11,1600.56,1324.48,351.64,Low,5
ORD907,CUST230,PROD65,REG12,2023-11-07,220.58,8,108.38,0.05,1974.83,2256.94,263.2,Low,7
ORD908,CUST21,PROD142,REG9,2023-04-02,575.94,5,98.17,0.23,120.86,1769.09,283.67,High,1
ORD909,CUST14,PROD22,REG10,2023-08-27,597.13,7,945.26,0.17,411.8,4702.04,158.83,High,2
ORD910,CUST27,PROD166,REG9,2023-08-15,2007.18,2,431.23,0.29,871.04,1577.29,416.36,High,1
ORD911,CUST135,PROD99,REG19,2023-04-06,3608.23,3,820.97,0.03,2038.86,322.67,78.87,High,1
ORD912,CUST119,PROD126,REG9,2023-12-02,359.12,5,785.16,0.12,1551.02,2508.95,196.27,High,2
ORD913,CUST212,PROD15,REG16,2023-04-08,161.19,6,839.52,0.26,2885.56,4957.51,152.06,High,7
ORD914,CUST178,PROD110,REG10,2023-09-24,822.6,3,148.35,0.19,1000.72,2428.75,406.0,Medium,3
ORD915,CUST66,PROD18,REG20,2023-03-04,4689.71,6,100.81,0.31,1043.62,3225.03,127.13,Low,3
ORD916,CUST244,PROD91,REG13,2023-07-08,4342.1,9,448.42,0.19,888.01,3404.63,316.24,Low,2
ORD917,CUST129,PROD23,REG13,2023-12-21,2072.35,3,810.02,0.23,1984.48,3910.64,443.5,Medium,6
ORD918,CUST77,PROD123,REG12,2023-07-11,890.34,9,148.91,0.12,2970.23,1703.09,127.75,Low,7
ORD919,CUST149,PROD113,REG6,2023-03-12,1838.64,1,187.95,0.15,2196.24,4470.32,362.3,High,4
ORD920,CUST183,PROD149,REG13,2023-05-14,4680.68,5,168.99,0.06,1288.68,289.46,177.31,High,2
ORD921,CUST16,PROD179,REG4,2023-03-29,3253.39,5,238.31,0.39,767.53,523.08,335.31,Medium,3
ORD922,CUST174,PROD49,REG15,2023-06-26,2408.24,6,334.76,0.4,2421.92,3029.99,341.74,Low,2
ORD923,CUST286,PROD139,REG1,2023-07-26,2071.6,4,77.1,0.02,2141.18,234.59,338.05,High,3
ORD924,CUST235,PROD24,REG12,2023-07-03,4493.11,1,392.66,0.08,345.86,2986.54,149.03,High,6
ORD925,CUST82,PROD66,REG5,2023-10-25,4870.02,4,287.68,0.4,2473.39,3669.47,445.61,High,7
ORD926,CUST105,PROD13,REG16,2023-04-16,3915.51,2,161.65,0.46,1215.77,4090.65,332.74,High,4
ORD927,CUST76,PROD105,REG8,2023-12-20,4183.38,9,320.14,0.18,2800.27,4430.01,98.06,High,4
ORD928,CUST63,PROD149,REG5,2023-08-05,1604.74,3,504.27,0.34,2618.2,4345.81,131.63,Low,7
ORD929,CUST26,PROD22,REG2,2023-05-03,4703.64,1,674.2,0.09,2677.56,4745.51,468.4,High,6
ORD930,CUST107,PROD175,REG8,2023-05-08,2318.22,4,298.66,0.44,758.04,713.67,119.1,Low,1
ORD931,CUST171,PROD32,REG19,2023-06-07,978.6,1,491.96,0.41,84.76,3616.01,439.44,High,3
ORD932,CUST161,PROD155,REG15,2023-08-20,3021.88,7,697.12,0.13,804.24,4047.51,208.87,Medium,7
ORD933,CUST277,PROD163,REG19,2023-10-21,3452.11,7,942.89,0.3,1944.29,2488.35,262.28,High,5
ORD934,CUST8,PROD111,REG14,2023-09-14,2242.98,7,122.18,0.37,1440.98,1349.63,38.59,Medium,2
