Date_ID,Date,Year,Quarter,Quarter_Name,Month,Month_Name,Month_Short,Day,Day_of_Week,Day_Name,Week_of_Year,Is_Weekend,Is_Holiday,Fiscal_Year,Fiscal_Quarter,Month_Year,Year_Month
2784,2022-08-15,2022,3,Q3,8,August,Aug,15,0,Monday,33,0,0,2023,3,Aug 2022,202208
2785,2022-08-16,2022,3,Q3,8,August,Aug,16,1,Tuesday,33,0,0,2023,3,Aug 2022,202208
2786,2022-08-17,2022,3,Q3,8,August,Aug,17,2,Wednesday,33,0,0,2023,3,Aug 2022,202208
2787,2022-08-18,2022,3,Q3,8,August,Aug,18,3,Thursday,33,0,1,2023,3,Aug 2022,202208
2788,2022-08-19,2022,3,Q3,8,August,Aug,19,4,Friday,33,0,0,2023,3,Aug 2022,202208
2789,2022-08-20,2022,3,Q3,8,August,Aug,20,5,Saturday,33,1,1,2023,3,Aug 2022,202208
2790,2022-08-21,2022,3,Q3,8,August,Aug,21,6,Sunday,33,1,1,2023,3,Aug 2022,202208
2791,2022-08-22,2022,3,Q3,8,August,Aug,22,0,Monday,34,0,0,2023,3,Aug 2022,202208
2792,2022-08-23,2022,3,Q3,8,August,Aug,23,1,Tuesday,34,0,1,2023,3,Aug 2022,202208
2793,2022-08-24,2022,3,Q3,8,August,Aug,24,2,Wednesday,34,0,0,2023,3,Aug 2022,202208
2794,2022-08-25,2022,3,Q3,8,August,Aug,25,3,Thursday,34,0,0,2023,3,Aug 2022,202208
2795,2022-08-26,2022,3,Q3,8,August,Aug,26,4,Friday,34,0,0,2023,3,Aug 2022,202208
2796,2022-08-27,2022,3,Q3,8,August,Aug,27,5,Saturday,34,1,0,2023,3,Aug 2022,202208
2797,2022-08-28,2022,3,Q3,8,August,Aug,28,6,Sunday,34,1,0,2023,3,Aug 2022,202208
2798,2022-08-29,2022,3,Q3,8,August,Aug,29,0,Monday,35,0,0,2023,3,Aug 2022,202208
2799,2022-08-30,2022,3,Q3,8,August,Aug,30,1,Tuesday,35,0,1,2023,3,Aug 2022,202208
2800,2022-08-31,2022,3,Q3,8,August,Aug,31,2,Wednesday,35,0,0,2023,3,Aug 2022,202208
2801,2022-09-01,2022,3,Q3,9,September,Sep,1,3,Thursday,35,0,0,2023,3,Sep 2022,202209
2802,2022-09-02,2022,3,Q3,9,September,Sep,2,4,Friday,35,0,0,2023,3,Sep 2022,202209
2803,2022-09-03,2022,3,Q3,9,September,Sep,3,5,Saturday,35,1,0,2023,3,Sep 2022,202209
2804,2022-09-04,2022,3,Q3,9,September,Sep,4,6,Sunday,35,1,1,2023,3,Sep 2022,202209
2805,2022-09-05,2022,3,Q3,9,September,Sep,5,0,Monday,36,0,0,2023,3,Sep 2022,202209
2806,2022-09-06,2022,3,Q3,9,September,Sep,6,1,Tuesday,36,0,1,2023,3,Sep 2022,202209
2807,2022-09-07,2022,3,Q3,9,September,Sep,7,2,Wednesday,36,0,0,2023,3,Sep 2022,202209
2808,2022-09-08,2022,3,Q3,9,September,Sep,8,3,Thursday,36,0,0,2023,3,Sep 2022,202209
2809,2022-09-09,2022,3,Q3,9,September,Sep,9,4,Friday,36,0,0,2023,3,Sep 2022,202209
2810,2022-09-10,2022,3,Q3,9,September,Sep,10,5,Saturday,36,1,0,2023,3,Sep 2022,202209
2811,2022-09-11,2022,3,Q3,9,September,Sep,11,6,Sunday,36,1,0,2023,3,Sep 2022,202209
2812,2022-09-12,2022,3,Q3,9,September,Sep,12,0,Monday,37,0,0,2023,3,Sep 2022,202209
2813,2022-09-13,2022,3,Q3,9,September,Sep,13,1,Tuesday,37,0,0,2023,3,Sep 2022,202209
2814,2022-09-14,2022,3,Q3,9,September,Sep,14,2,Wednesday,37,0,0,2023,3,Sep 2022,202209
2815,2022-09-15,2022,3,Q3,9,September,Sep,15,3,Thursday,37,0,0,2023,3,Sep 2022,202209
2816,2022-09-16,2022,3,Q3,9,September,Sep,16,4,Friday,37,0,0,2023,3,Sep 2022,202209
2817,2022-09-17,2022,3,Q3,9,September,Sep,17,5,Saturday,37,1,0,2023,3,Sep 2022,202209
2818,2022-09-18,2022,3,Q3,9,September,Sep,18,6,Sunday,37,1,0,2023,3,Sep 2022,202209
2819,2022-09-19,2022,3,Q3,9,September,Sep,19,0,Monday,38,0,0,2023,3,Sep 2022,202209
2820,2022-09-20,2022,3,Q3,9,September,Sep,20,1,Tuesday,38,0,0,2023,3,Sep 2022,202209
2821,2022-09-21,2022,3,Q3,9,September,Sep,21,2,Wednesday,38,0,0,2023,3,Sep 2022,202209
2822,2022-09-22,2022,3,Q3,9,September,Sep,22,3,Thursday,38,0,0,2023,3,Sep 2022,202209
2823,2022-09-23,2022,3,Q3,9,September,Sep,23,4,Friday,38,0,0,2023,3,Sep 2022,202209
2824,2022-09-24,2022,3,Q3,9,September,Sep,24,5,Saturday,38,1,0,2023,3,Sep 2022,202209
2825,2022-09-25,2022,3,Q3,9,September,Sep,25,6,Sunday,38,1,0,2023,3,Sep 2022,202209
2826,2022-09-26,2022,3,Q3,9,September,Sep,26,0,Monday,39,0,0,2023,3,Sep 2022,202209
2827,2022-09-27,2022,3,Q3,9,September,Sep,27,1,Tuesday,39,0,0,2023,3,Sep 2022,202209
2828,2022-09-28,2022,3,Q3,9,September,Sep,28,2,Wednesday,39,0,0,2023,3,Sep 2022,202209
2829,2022-09-29,2022,3,Q3,9,September,Sep,29,3,Thursday,39,0,0,2023,3,Sep 2022,202209
2830,2022-09-30,2022,3,Q3,9,September,Sep,30,4,Friday,39,0,0,2023,3,Sep 2022,202209
2831,2022-10-01,2022,4,Q4,10,October,Oct,1,5,Saturday,39,1,0,2023,4,Oct 2022,202210
2832,2022-10-02,2022,4,Q4,10,October,Oct,2,6,Sunday,39,1,0,2023,4,Oct 2022,202210
2833,2022-10-03,2022,4,Q4,10,October,Oct,3,0,Monday,40,0,0,2023,4,Oct 2022,202210
2834,2022-10-04,2022,4,Q4,10,October,Oct,4,1,Tuesday,40,0,0,2023,4,Oct 2022,202210
2835,2022-10-05,2022,4,Q4,10,October,Oct,5,2,Wednesday,40,0,0,2023,4,Oct 2022,202210
2836,2022-10-06,2022,4,Q4,10,October,Oct,6,3,Thursday,40,0,0,2023,4,Oct 2022,202210
2837,2022-10-07,2022,4,Q4,10,October,Oct,7,4,Friday,40,0,1,2023,4,Oct 2022,202210
2838,2022-10-08,2022,4,Q4,10,October,Oct,8,5,Saturday,40,1,0,2023,4,Oct 2022,202210
2839,2022-10-09,2022,4,Q4,10,October,Oct,9,6,Sunday,40,1,0,2023,4,Oct 2022,202210
2840,2022-10-10,2022,4,Q4,10,October,Oct,10,0,Monday,41,0,0,2023,4,Oct 2022,202210
2841,2022-10-11,2022,4,Q4,10,October,Oct,11,1,Tuesday,41,0,0,2023,4,Oct 2022,202210
2842,2022-10-12,2022,4,Q4,10,October,Oct,12,2,Wednesday,41,0,0,2023,4,Oct 2022,202210
2843,2022-10-13,2022,4,Q4,10,October,Oct,13,3,Thursday,41,0,0,2023,4,Oct 2022,202210
2844,2022-10-14,2022,4,Q4,10,October,Oct,14,4,Friday,41,0,1,2023,4,Oct 2022,202210
2845,2022-10-15,2022,4,Q4,10,October,Oct,15,5,Saturday,41,1,0,2023,4,Oct 2022,202210
2846,2022-10-16,2022,4,Q4,10,October,Oct,16,6,Sunday,41,1,0,2023,4,Oct 2022,202210
2847,2022-10-17,2022,4,Q4,10,October,Oct,17,0,Monday,42,0,0,2023,4,Oct 2022,202210
2848,2022-10-18,2022,4,Q4,10,October,Oct,18,1,Tuesday,42,0,0,2023,4,Oct 2022,202210
2849,2022-10-19,2022,4,Q4,10,October,Oct,19,2,Wednesday,42,0,0,2023,4,Oct 2022,202210
2850,2022-10-20,2022,4,Q4,10,October,Oct,20,3,Thursday,42,0,0,2023,4,Oct 2022,202210
2851,2022-10-21,2022,4,Q4,10,October,Oct,21,4,Friday,42,0,0,2023,4,Oct 2022,202210
2852,2022-10-22,2022,4,Q4,10,October,Oct,22,5,Saturday,42,1,0,2023,4,Oct 2022,202210
2853,2022-10-23,2022,4,Q4,10,October,Oct,23,6,Sunday,42,1,0,2023,4,Oct 2022,202210
2854,2022-10-24,2022,4,Q4,10,October,Oct,24,0,Monday,43,0,0,2023,4,Oct 2022,202210
2855,2022-10-25,2022,4,Q4,10,October,Oct,25,1,Tuesday,43,0,0,2023,4,Oct 2022,202210
2856,2022-10-26,2022,4,Q4,10,October,Oct,26,2,Wednesday,43,0,0,2023,4,Oct 2022,202210
2857,2022-10-27,2022,4,Q4,10,October,Oct,27,3,Thursday,43,0,0,2023,4,Oct 2022,202210
2858,2022-10-28,2022,4,Q4,10,October,Oct,28,4,Friday,43,0,0,2023,4,Oct 2022,202210
2859,2022-10-29,2022,4,Q4,10,October,Oct,29,5,Saturday,43,1,0,2023,4,Oct 2022,202210
2860,2022-10-30,2022,4,Q4,10,October,Oct,30,6,Sunday,43,1,0,2023,4,Oct 2022,202210
2861,2022-10-31,2022,4,Q4,10,October,Oct,31,0,Monday,44,0,0,2023,4,Oct 2022,202210
2862,2022-11-01,2022,4,Q4,11,November,Nov,1,1,Tuesday,44,0,0,2023,4,Nov 2022,202211
2863,2022-11-02,2022,4,Q4,11,November,Nov,2,2,Wednesday,44,0,1,2023,4,Nov 2022,202211
2864,2022-11-03,2022,4,Q4,11,November,Nov,3,3,Thursday,44,0,0,2023,4,Nov 2022,202211
2865,2022-11-04,2022,4,Q4,11,November,Nov,4,4,Friday,44,0,0,2023,4,Nov 2022,202211
2866,2022-11-05,2022,4,Q4,11,November,Nov,5,5,Saturday,44,1,0,2023,4,Nov 2022,202211
2867,2022-11-06,2022,4,Q4,11,November,Nov,6,6,Sunday,44,1,0,2023,4,Nov 2022,202211
2868,2022-11-07,2022,4,Q4,11,November,Nov,7,0,Monday,45,0,0,2023,4,Nov 2022,202211
2869,2022-11-08,2022,4,Q4,11,November,Nov,8,1,Tuesday,45,0,0,2023,4,Nov 2022,202211
2870,2022-11-09,2022,4,Q4,11,November,Nov,9,2,Wednesday,45,0,0,2023,4,Nov 2022,202211
2871,2022-11-10,2022,4,Q4,11,November,Nov,10,3,Thursday,45,0,0,2023,4,Nov 2022,202211
2872,2022-11-11,2022,4,Q4,11,November,Nov,11,4,Friday,45,0,0,2023,4,Nov 2022,202211
2873,2022-11-12,2022,4,Q4,11,November,Nov,12,5,Saturday,45,1,0,2023,4,Nov 2022,202211
2874,2022-11-13,2022,4,Q4,11,November,Nov,13,6,Sunday,45,1,0,2023,4,Nov 2022,202211
2875,2022-11-14,2022,4,Q4,11,November,Nov,14,0,Monday,46,0,0,2023,4,Nov 2022,202211
2876,2022-11-15,2022,4,Q4,11,November,Nov,15,1,Tuesday,46,0,0,2023,4,Nov 2022,202211
2877,2022-11-16,2022,4,Q4,11,November,Nov,16,2,Wednesday,46,0,0,2023,4,Nov 2022,202211
2878,2022-11-17,2022,4,Q4,11,November,Nov,17,3,Thursday,46,0,0,2023,4,Nov 2022,202211
2879,2022-11-18,2022,4,Q4,11,November,Nov,18,4,Friday,46,0,0,2023,4,Nov 2022,202211
2880,2022-11-19,2022,4,Q4,11,November,Nov,19,5,Saturday,46,1,0,2023,4,Nov 2022,202211
2881,2022-11-20,2022,4,Q4,11,November,Nov,20,6,Sunday,46,1,0,2023,4,Nov 2022,202211
2882,2022-11-21,2022,4,Q4,11,November,Nov,21,0,Monday,47,0,0,2023,4,Nov 2022,202211
2883,2022-11-22,2022,4,Q4,11,November,Nov,22,1,Tuesday,47,0,0,2023,4,Nov 2022,202211
2884,2022-11-23,2022,4,Q4,11,November,Nov,23,2,Wednesday,47,0,0,2023,4,Nov 2022,202211
2885,2022-11-24,2022,4,Q4,11,November,Nov,24,3,Thursday,47,0,0,2023,4,Nov 2022,202211
2886,2022-11-25,2022,4,Q4,11,November,Nov,25,4,Friday,47,0,0,2023,4,Nov 2022,202211
2887,2022-11-26,2022,4,Q4,11,November,Nov,26,5,Saturday,47,1,0,2023,4,Nov 2022,202211
2888,2022-11-27,2022,4,Q4,11,November,Nov,27,6,Sunday,47,1,0,2023,4,Nov 2022,202211
2889,2022-11-28,2022,4,Q4,11,November,Nov,28,0,Monday,48,0,0,2023,4,Nov 2022,202211
2890,2022-11-29,2022,4,Q4,11,November,Nov,29,1,Tuesday,48,0,0,2023,4,Nov 2022,202211
2891,2022-11-30,2022,4,Q4,11,November,Nov,30,2,Wednesday,48,0,0,2023,4,Nov 2022,202211
2892,2022-12-01,2022,4,Q4,12,December,Dec,1,3,Thursday,48,0,0,2023,4,Dec 2022,202212
2893,2022-12-02,2022,4,Q4,12,December,Dec,2,4,Friday,48,0,0,2023,4,Dec 2022,202212
2894,2022-12-03,2022,4,Q4,12,December,Dec,3,5,Saturday,48,1,0,2023,4,Dec 2022,202212
2895,2022-12-04,2022,4,Q4,12,December,Dec,4,6,Sunday,48,1,0,2023,4,Dec 2022,202212
2896,2022-12-05,2022,4,Q4,12,December,Dec,5,0,Monday,49,0,0,2023,4,Dec 2022,202212
2897,2022-12-06,2022,4,Q4,12,December,Dec,6,1,Tuesday,49,0,0,2023,4,Dec 2022,202212
2898,2022-12-07,2022,4,Q4,12,December,Dec,7,2,Wednesday,49,0,0,2023,4,Dec 2022,202212
2899,2022-12-08,2022,4,Q4,12,December,Dec,8,3,Thursday,49,0,0,2023,4,Dec 2022,202212
2900,2022-12-09,2022,4,Q4,12,December,Dec,9,4,Friday,49,0,0,2023,4,Dec 2022,202212
2901,2022-12-10,2022,4,Q4,12,December,Dec,10,5,Saturday,49,1,0,2023,4,Dec 2022,202212
2902,2022-12-11,2022,4,Q4,12,December,Dec,11,6,Sunday,49,1,0,2023,4,Dec 2022,202212
2903,2022-12-12,2022,4,Q4,12,December,Dec,12,0,Monday,50,0,0,2023,4,Dec 2022,202212
2904,2022-12-13,2022,4,Q4,12,December,Dec,13,1,Tuesday,50,0,0,2023,4,Dec 2022,202212
2905,2022-12-14,2022,4,Q4,12,December,Dec,14,2,Wednesday,50,0,0,2023,4,Dec 2022,202212
2906,2022-12-15,2022,4,Q4,12,December,Dec,15,3,Thursday,50,0,0,2023,4,Dec 2022,202212
2907,2022-12-16,2022,4,Q4,12,December,Dec,16,4,Friday,50,0,1,2023,4,Dec 2022,202212
2908,2022-12-17,2022,4,Q4,12,December,Dec,17,5,Saturday,50,1,0,2023,4,Dec 2022,202212
2909,2022-12-18,2022,4,Q4,12,December,Dec,18,6,Sunday,50,1,0,2023,4,Dec 2022,202212
2910,2022-12-19,2022,4,Q4,12,December,Dec,19,0,Monday,51,0,0,2023,4,Dec 2022,202212
2911,2022-12-20,2022,4,Q4,12,December,Dec,20,1,Tuesday,51,0,0,2023,4,Dec 2022,202212
2912,2022-12-21,2022,4,Q4,12,December,Dec,21,2,Wednesday,51,0,0,2023,4,Dec 2022,202212
2913,2022-12-22,2022,4,Q4,12,December,Dec,22,3,Thursday,51,0,0,2023,4,Dec 2022,202212
2914,2022-12-23,2022,4,Q4,12,December,Dec,23,4,Friday,51,0,1,2023,4,Dec 2022,202212
2915,2022-12-24,2022,4,Q4,12,December,Dec,24,5,Saturday,51,1,0,2023,4,Dec 2022,202212
2916,2022-12-25,2022,4,Q4,12,December,Dec,25,6,Sunday,51,1,0,2023,4,Dec 2022,202212
2917,2022-12-26,2022,4,Q4,12,December,Dec,26,0,Monday,52,0,0,2023,4,Dec 2022,202212
2918,2022-12-27,2022,4,Q4,12,December,Dec,27,1,Tuesday,52,0,0,2023,4,Dec 2022,202212
2919,2022-12-28,2022,4,Q4,12,December,Dec,28,2,Wednesday,52,0,0,2023,4,Dec 2022,202212
2920,2022-12-29,2022,4,Q4,12,December,Dec,29,3,Thursday,52,0,0,2023,4,Dec 2022,202212
2921,2022-12-30,2022,4,Q4,12,December,Dec,30,4,Friday,52,0,0,2023,4,Dec 2022,202212
2922,2022-12-31,2022,4,Q4,12,December,Dec,31,5,Saturday,52,1,0,2023,4,Dec 2022,202212
2923,2023-01-01,2023,1,Q1,1,January,Jan,1,6,Sunday,52,1,0,2023,1,Jan 2023,202301
2924,2023-01-02,2023,1,Q1,1,January,Jan,2,0,Monday,1,0,0,2023,1,Jan 2023,202301
2925,2023-01-03,2023,1,Q1,1,January,Jan,3,1,Tuesday,1,0,0,2023,1,Jan 2023,202301
2926,2023-01-04,2023,1,Q1,1,January,Jan,4,2,Wednesday,1,0,0,2023,1,Jan 2023,202301
2927,2023-01-05,2023,1,Q1,1,January,Jan,5,3,Thursday,1,0,0,2023,1,Jan 2023,202301
2928,2023-01-06,2023,1,Q1,1,January,Jan,6,4,Friday,1,0,1,2023,1,Jan 2023,202301
2929,2023-01-07,2023,1,Q1,1,January,Jan,7,5,Saturday,1,1,0,2023,1,Jan 2023,202301
2930,2023-01-08,2023,1,Q1,1,January,Jan,8,6,Sunday,1,1,0,2023,1,Jan 2023,202301
2931,2023-01-09,2023,1,Q1,1,January,Jan,9,0,Monday,2,0,0,2023,1,Jan 2023,202301
2932,2023-01-10,2023,1,Q1,1,January,Jan,10,1,Tuesday,2,0,0,2023,1,Jan 2023,202301
2933,2023-01-11,2023,1,Q1,1,January,Jan,11,2,Wednesday,2,0,0,2023,1,Jan 2023,202301
2934,2023-01-12,2023,1,Q1,1,January,Jan,12,3,Thursday,2,0,0,2023,1,Jan 2023,202301
2935,2023-01-13,2023,1,Q1,1,January,Jan,13,4,Friday,2,0,0,2023,1,Jan 2023,202301
2936,2023-01-14,2023,1,Q1,1,January,Jan,14,5,Saturday,2,1,0,2023,1,Jan 2023,202301
2937,2023-01-15,2023,1,Q1,1,January,Jan,15,6,Sunday,2,1,0,2023,1,Jan 2023,202301
2938,2023-01-16,2023,1,Q1,1,January,Jan,16,0,Monday,3,0,0,2023,1,Jan 2023,202301
2939,2023-01-17,2023,1,Q1,1,January,Jan,17,1,Tuesday,3,0,1,2023,1,Jan 2023,202301
2940,2023-01-18,2023,1,Q1,1,January,Jan,18,2,Wednesday,3,0,0,2023,1,Jan 2023,202301
2941,2023-01-19,2023,1,Q1,1,January,Jan,19,3,Thursday,3,0,0,2023,1,Jan 2023,202301
2942,2023-01-20,2023,1,Q1,1,January,Jan,20,4,Friday,3,0,0,2023,1,Jan 2023,202301
2943,2023-01-21,2023,1,Q1,1,January,Jan,21,5,Saturday,3,1,0,2023,1,Jan 2023,202301
2944,2023-01-22,2023,1,Q1,1,January,Jan,22,6,Sunday,3,1,0,2023,1,Jan 2023,202301
2945,2023-01-23,2023,1,Q1,1,January,Jan,23,0,Monday,4,0,0,2023,1,Jan 2023,202301
2946,2023-01-24,2023,1,Q1,1,January,Jan,24,1,Tuesday,4,0,0,2023,1,Jan 2023,202301
2947,2023-01-25,2023,1,Q1,1,January,Jan,25,2,Wednesday,4,0,0,2023,1,Jan 2023,202301
2948,2023-01-26,2023,1,Q1,1,January,Jan,26,3,Thursday,4,0,0,2023,1,Jan 2023,202301
2949,2023-01-27,2023,1,Q1,1,January,Jan,27,4,Friday,4,0,0,2023,1,Jan 2023,202301
2950,2023-01-28,2023,1,Q1,1,January,Jan,28,5,Saturday,4,1,0,2023,1,Jan 2023,202301
2951,2023-01-29,2023,1,Q1,1,January,Jan,29,6,Sunday,4,1,0,2023,1,Jan 2023,202301
2952,2023-01-30,2023,1,Q1,1,January,Jan,30,0,Monday,5,0,0,2023,1,Jan 2023,202301
2953,2023-01-31,2023,1,Q1,1,January,Jan,31,1,Tuesday,5,0,0,2023,1,Jan 2023,202301
2954,2023-02-01,2023,1,Q1,2,February,Feb,1,2,Wednesday,5,0,0,2023,1,Feb 2023,202302
2955,2023-02-02,2023,1,Q1,2,February,Feb,2,3,Thursday,5,0,0,2023,1,Feb 2023,202302
2956,2023-02-03,2023,1,Q1,2,February,Feb,3,4,Friday,5,0,0,2023,1,Feb 2023,202302
2957,2023-02-04,2023,1,Q1,2,February,Feb,4,5,Saturday,5,1,0,2023,1,Feb 2023,202302
2958,2023-02-05,2023,1,Q1,2,February,Feb,5,6,Sunday,5,1,0,2023,1,Feb 2023,202302
2959,2023-02-06,2023,1,Q1,2,February,Feb,6,0,Monday,6,0,0,2023,1,Feb 2023,202302
2960,2023-02-07,2023,1,Q1,2,February,Feb,7,1,Tuesday,6,0,0,2023,1,Feb 2023,202302
2961,2023-02-08,2023,1,Q1,2,February,Feb,8,2,Wednesday,6,0,0,2023,1,Feb 2023,202302
2962,2023-02-09,2023,1,Q1,2,February,Feb,9,3,Thursday,6,0,0,2023,1,Feb 2023,202302
2963,2023-02-10,2023,1,Q1,2,February,Feb,10,4,Friday,6,0,0,2023,1,Feb 2023,202302
2964,2023-02-11,2023,1,Q1,2,February,Feb,11,5,Saturday,6,1,1,2023,1,Feb 2023,202302
2965,2023-02-12,2023,1,Q1,2,February,Feb,12,6,Sunday,6,1,0,2023,1,Feb 2023,202302
2966,2023-02-13,2023,1,Q1,2,February,Feb,13,0,Monday,7,0,0,2023,1,Feb 2023,202302
2967,2023-02-14,2023,1,Q1,2,February,Feb,14,1,Tuesday,7,0,0,2023,1,Feb 2023,202302
2968,2023-02-15,2023,1,Q1,2,February,Feb,15,2,Wednesday,7,0,0,2023,1,Feb 2023,202302
2969,2023-02-16,2023,1,Q1,2,February,Feb,16,3,Thursday,7,0,0,2023,1,Feb 2023,202302
2970,2023-02-17,2023,1,Q1,2,February,Feb,17,4,Friday,7,0,0,2023,1,Feb 2023,202302
2971,2023-02-18,2023,1,Q1,2,February,Feb,18,5,Saturday,7,1,0,2023,1,Feb 2023,202302
2972,2023-02-19,2023,1,Q1,2,February,Feb,19,6,Sunday,7,1,0,2023,1,Feb 2023,202302
2973,2023-02-20,2023,1,Q1,2,February,Feb,20,0,Monday,8,0,0,2023,1,Feb 2023,202302
2974,2023-02-21,2023,1,Q1,2,February,Feb,21,1,Tuesday,8,0,0,2023,1,Feb 2023,202302
2975,2023-02-22,2023,1,Q1,2,February,Feb,22,2,Wednesday,8,0,0,2023,1,Feb 2023,202302
2976,2023-02-23,2023,1,Q1,2,February,Feb,23,3,Thursday,8,0,0,2023,1,Feb 2023,202302
2977,2023-02-24,2023,1,Q1,2,February,Feb,24,4,Friday,8,0,0,2023,1,Feb 2023,202302
2978,2023-02-25,2023,1,Q1,2,February,Feb,25,5,Saturday,8,1,0,2023,1,Feb 2023,202302
2979,2023-02-26,2023,1,Q1,2,February,Feb,26,6,Sunday,8,1,0,2023,1,Feb 2023,202302
2980,2023-02-27,2023,1,Q1,2,February,Feb,27,0,Monday,9,0,1,2023,1,Feb 2023,202302
2981,2023-02-28,2023,1,Q1,2,February,Feb,28,1,Tuesday,9,0,0,2023,1,Feb 2023,202302
2982,2023-03-01,2023,1,Q1,3,March,Mar,1,2,Wednesday,9,0,0,2023,1,Mar 2023,202303
2983,2023-03-02,2023,1,Q1,3,March,Mar,2,3,Thursday,9,0,0,2023,1,Mar 2023,202303
2984,2023-03-03,2023,1,Q1,3,March,Mar,3,4,Friday,9,0,0,2023,1,Mar 2023,202303
2985,2023-03-04,2023,1,Q1,3,March,Mar,4,5,Saturday,9,1,0,2023,1,Mar 2023,202303
2986,2023-03-05,2023,1,Q1,3,March,Mar,5,6,Sunday,9,1,1,2023,1,Mar 2023,202303
2987,2023-03-06,2023,1,Q1,3,March,Mar,6,0,Monday,10,0,0,2023,1,Mar 2023,202303
2988,2023-03-07,2023,1,Q1,3,March,Mar,7,1,Tuesday,10,0,0,2023,1,Mar 2023,202303
2989,2023-03-08,2023,1,Q1,3,March,Mar,8,2,Wednesday,10,0,0,2023,1,Mar 2023,202303
2990,2023-03-09,2023,1,Q1,3,March,Mar,9,3,Thursday,10,0,0,2023,1,Mar 2023,202303
2991,2023-03-10,2023,1,Q1,3,March,Mar,10,4,Friday,10,0,0,2023,1,Mar 2023,202303
2992,2023-03-11,2023,1,Q1,3,March,Mar,11,5,Saturday,10,1,0,2023,1,Mar 2023,202303
2993,2023-03-12,2023,1,Q1,3,March,Mar,12,6,Sunday,10,1,0,2023,1,Mar 2023,202303
2994,2023-03-13,2023,1,Q1,3,March,Mar,13,0,Monday,11,0,0,2023,1,Mar 2023,202303
2995,2023-03-14,2023,1,Q1,3,March,Mar,14,1,Tuesday,11,0,0,2023,1,Mar 2023,202303
2996,2023-03-15,2023,1,Q1,3,March,Mar,15,2,Wednesday,11,0,0,2023,1,Mar 2023,202303
2997,2023-03-16,2023,1,Q1,3,March,Mar,16,3,Thursday,11,0,0,2023,1,Mar 2023,202303
2998,2023-03-17,2023,1,Q1,3,March,Mar,17,4,Friday,11,0,0,2023,1,Mar 2023,202303
2999,2023-03-18,2023,1,Q1,3,March,Mar,18,5,Saturday,11,1,0,2023,1,Mar 2023,202303
3000,2023-03-19,2023,1,Q1,3,March,Mar,19,6,Sunday,11,1,0,2023,1,Mar 2023,202303
3001,2023-03-20,2023,1,Q1,3,March,Mar,20,0,Monday,12,0,0,2023,1,Mar 2023,202303
3002,2023-03-21,2023,1,Q1,3,March,Mar,21,1,Tuesday,12,0,0,2023,1,Mar 2023,202303
3003,2023-03-22,2023,1,Q1,3,March,Mar,22,2,Wednesday,12,0,0,2023,1,Mar 2023,202303
3004,2023-03-23,2023,1,Q1,3,March,Mar,23,3,Thursday,12,0,0,2023,1,Mar 2023,202303
3005,2023-03-24,2023,1,Q1,3,March,Mar,24,4,Friday,12,0,0,2023,1,Mar 2023,202303
3006,2023-03-25,2023,1,Q1,3,March,Mar,25,5,Saturday,12,1,0,2023,1,Mar 2023,202303
3007,2023-03-26,2023,1,Q1,3,March,Mar,26,6,Sunday,12,1,0,2023,1,Mar 2023,202303
3008,2023-03-27,2023,1,Q1,3,March,Mar,27,0,Monday,13,0,0,2023,1,Mar 2023,202303
3009,2023-03-28,2023,1,Q1,3,March,Mar,28,1,Tuesday,13,0,0,2023,1,Mar 2023,202303
3010,2023-03-29,2023,1,Q1,3,March,Mar,29,2,Wednesday,13,0,0,2023,1,Mar 2023,202303
3011,2023-03-30,2023,1,Q1,3,March,Mar,30,3,Thursday,13,0,0,2023,1,Mar 2023,202303
3012,2023-03-31,2023,1,Q1,3,March,Mar,31,4,Friday,13,0,0,2023,1,Mar 2023,202303
3013,2023-04-01,2023,2,Q2,4,April,Apr,1,5,Saturday,13,1,0,2024,2,Apr 2023,202304
3014,2023-04-02,2023,2,Q2,4,April,Apr,2,6,Sunday,13,1,0,2024,2,Apr 2023,202304
3015,2023-04-03,2023,2,Q2,4,April,Apr,3,0,Monday,14,0,0,2024,2,Apr 2023,202304
3016,2023-04-04,2023,2,Q2,4,April,Apr,4,1,Tuesday,14,0,0,2024,2,Apr 2023,202304
3017,2023-04-05,2023,2,Q2,4,April,Apr,5,2,Wednesday,14,0,0,2024,2,Apr 2023,202304
3018,2023-04-06,2023,2,Q2,4,April,Apr,6,3,Thursday,14,0,0,2024,2,Apr 2023,202304
3019,2023-04-07,2023,2,Q2,4,April,Apr,7,4,Friday,14,0,0,2024,2,Apr 2023,202304
3020,2023-04-08,2023,2,Q2,4,April,Apr,8,5,Saturday,14,1,0,2024,2,Apr 2023,202304
3021,2023-04-09,2023,2,Q2,4,April,Apr,9,6,Sunday,14,1,0,2024,2,Apr 2023,202304
3022,2023-04-10,2023,2,Q2,4,April,Apr,10,0,Monday,15,0,0,2024,2,Apr 2023,202304
3023,2023-04-11,2023,2,Q2,4,April,Apr,11,1,Tuesday,15,0,0,2024,2,Apr 2023,202304
3024,2023-04-12,2023,2,Q2,4,April,Apr,12,2,Wednesday,15,0,0,2024,2,Apr 2023,202304
3025,2023-04-13,2023,2,Q2,4,April,Apr,13,3,Thursday,15,0,0,2024,2,Apr 2023,202304
3026,2023-04-14,2023,2,Q2,4,April,Apr,14,4,Friday,15,0,0,2024,2,Apr 2023,202304
